article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
616962001,616962,INGA p-cap SPEED,69,Cap/peaked,Accessories,1010008,Front print,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Cap in cotton canvas with a print motif on the front, glittery peak and adjustable plastic fastener at the back."
576719007,576719,Toddy sweatpants,272,Trousers,Garment Lower body,1010014,Placement print,19,Greenish Khaki,4,Dark,20,Khaki green,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Joggers in printed sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and tapered legs with ribbed hems."
625545002,625545,Mrs C Trs,272,Trousers,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Trousers in woven fabric with a sheen. Concealed zip and hook-and-eye fastener at the side, side pockets and straight-cut legs that taper to the hem with creases."
812554004,812554,Kelly Jacket,262,Jacket,Garment Upper body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Lightweight jacket in a patterned weave. Detachable hood with an elasticated edge and a zip down the front with a chin guard. Adjustable elastication at the waist, front pockets and elasticated cuffs. Lined."
562989002,562989,J Jens.,265,Dress,Garment Full body,1010016,Solid,42,Red,5,Bright,18,Red,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Straight-cut dress in pleated jersey with long sleeves and a small opening with a button at the back of the neck. Unlined.
801906003,801906,TOM CHINO 2-p,274,Shorts,Garment Lower body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,7655,Kids Boy Shorts,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1025,Shorts,"Shorts in a soft cotton weave with an adjustable elasticated waist, zip fly and button, side pockets and a fake welt back pocket."
666247001,666247,Highline Highwaist Brief SPEED,59,Swimwear bottom,Swimwear,1010016,Solid,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a high waist and high cut at the back.
871281003,871281,Jimmy drawstring tee,255,T-shirt,Garment Upper body,1010016,Solid,61,Light Purple,1,Dusty Light,6,Lilac Purple,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, wide T-shirt in cotton jersey with a drawstring at the hem. Ribbed neckline and dropped shoulders."
736769003,736769,Parker tanktop,253,Vest top,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,5848,Jersey Fancy,F,Menswear,3,Menswear,21,Contemporary Casual,1005,Jersey Fancy,Vest top in cotton jersey with a print motif.
585806007,585806,Simon Retro Stripe Tee,255,T-shirt,Garment Upper body,1010017,Stripe,7,Grey,2,Medium Dusty,12,Grey,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,T-shirt in cotton jersey.
752918004,752918,MANGAT PRICE DRESS,265,Dress,Garment Full body,1010008,Front print,73,Dark Blue,4,Dark,2,Blue,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,Sleeveless dress in soft viscose jersey with an elasticated seam at the waist and a rounded hem. Slightly longer at the back.
825909003,825909,Baklava dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Short dress in airy, patterned, crinkled chiffon with a small stand-up collar, an opening and concealed zip at the back and concealed buttons at the back of the neck. Long, wide puff sleeves with gathered seams underneath that narrow to the cuffs. V-neck underdress in woven fabric with narrow, adjustable shoulder straps."
421387034,421387,Isak graphic tee,255,T-shirt,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Running top in fast-drying, breathable functional fabric with short raglan sleeves and reflective details. Regular fit."
797000001,797000,Reece fancy boot,87,Boots,Shoes,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ankle boots in grained imitation leather with pointed toes, block heels, elastic gores in the sides and a loop at the back. Imitation leather linings and insoles and fluted soles. Heel 4.5 cm."
631536028,631536,Basic 7p shaftless pattern,302,Socks,Socks & Tights,1010001,All over pattern,13,Beige,1,Dusty Light,11,Beige,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend with elasticated tops.
855323002,855323,Hjalmar straight chino,272,Trousers,Garment Lower body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Chinos in washed, stretch cotton twill with an adjustable, elasticated waist and zip fly and button. Side pockets, welt back pockets with a button, and straight legs."
500780006,500780,HAVANA tights,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Yoga tights in fast-drying functional fabric with wide ribbing to hold in and shape the waist. Mesh key pocket in the waistband.
877961004,877961,1p Shaftless,302,Socks,Socks & Tights,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Shaftless socks in a soft, fine-knit cotton blend."
695802007,695802,ALGOT tights 2pack,273,Leggings/Tights,Garment Lower body,1010017,Stripe,7,Grey,1,Dusty Light,12,Grey,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Trousers in soft, organic cotton jersey with wide foldover ribbing at the waist and full feet with elasticated heels."
915444001,915444,Cool Paddington earcuff pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings and ear cuffs in metal decorated with glass rhinestones. Five ear cuffs and one pair of hoop earrings.
624939001,624939,Perth 5-pkt jogger,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,7656,Kids Boy Trouser,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1009,Trousers,"Joggers in stretch cotton twill with an elasticated waist, worn details and a zip fly and button. Side pockets, back pockets and tapered legs with decorative seams and elasticated hems."
896597002,896597,MILES s/s tee 3-p,255,T-shirt,Garment Upper body,1010008,Front print,6,Light Grey,1,Dusty Light,12,Grey,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,T-shirts in soft cotton jersey with a print motif on the front and a ribbed trim around the neckline.
564314027,564314,Robin 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
854661001,854661,Kiara jumpsuit,295,Pyjama jumpsuit/playsuit,Nightwear,1010016,Solid,9,Black,4,Dark,5,Black,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Sleeveless, ribbed jersey jumpsuit in a straight cut at the top with narrow shoulder straps. Seam at the waist and wide, 3/4-length legs. Lined at the top."
782071001,782071,Rambo lace playsuit,267,Jumpsuit/Playsuit,Garment Full body,1010021,Lace,83,Dark Turquoise,4,Dark,7,Turquoise,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Sleeveless lace playsuit in a double layer at the top with a cut-out section at the back, concealed press-studs at the back of the neck and a concealed zip at the back. Jersey lining."
866119002,866119,Princeton LOGG ss shirt (TVP),259,Shirt,Garment Upper body,1010017,Stripe,31,Light Orange,3,Light,3,Orange,7657,Kids Boy Shirt,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1011,Shirts,"Short-sleeved shirt in a cotton weave with a turn-down collar, buttons down the front and a yoke at the back. Small embroidered detail on the chest, and a rounded hem. Contrasting colour on the inside of the collar stand."
588588004,588588,Wannabe superpush balconett,298,Bikini top,Swimwear,1010001,All over pattern,40,Other Red,5,Bright,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, super push-up balconette bikini top with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Detachable, adjustable shoulder straps, side support and an elasticated hem."
916256008,916256,Patsy Platform N,87,Boots,Shoes,1010016,Solid,3,Silver,3,Light,15,Metal,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Platform boots in imitation leather with a zip in one side, lacing at the front and a loop at the back. Decorative welt seams and chunky soles. Height of soles 4.5 cm. Heel 5 cm."
707061001,707061,TC- Repair Patches Deco,78,Other accessories,Accessories,1010002,Application/3D,32,Orange,7,Medium,8,Yellow,4920,Take care,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"Prolong the life of your favourite clothes. Mend, patch and continue to wear them. The patches can be ironed onto garments."
375585026,375585,Sigge shorts,272,Trousers,Garment Lower body,1010016,Solid,21,Light Yellow,5,Bright,19,Green,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Shorts in sweatshirt fabric with an elasticated drawstring waist, side pockets, one back pocket and raw-edge hems."
736769005,736769,Parker tanktop,253,Vest top,Garment Upper body,1010008,Front print,9,Black,4,Dark,5,Black,5848,Jersey Fancy,F,Menswear,3,Menswear,21,Contemporary Casual,1005,Jersey Fancy,Vest top in cotton jersey with a print motif.
681181006,681181,Ivy jumpsuit w,267,Jumpsuit/Playsuit,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Playsuit in an airy viscose weave with a V-neck, narrow adjustable shoulder straps, elasticated seam at the waist and side pockets."
680262008,680262,SUPREME tights,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,8,Dark Grey,4,Dark,-1,Unknown,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports tights in fast-drying functional fabric with a wide waistband to hold in and shape the waist. Concealed key pocket in the waistband.
547845003,547845,DIANA 2P PJ,297,Pyjama set,Nightwear,1010001,All over pattern,81,Light Turquoise,3,Light,7,Turquoise,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in soft cotton jersey. Top with short cap sleeves and shorts with an elasticated waist.
885251002,885251,Calla tech overshirt,259,Shirt,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,5783,Shirt,F,Menswear,3,Menswear,55,Contemporary Street,1011,Shirts,"Shirt jacket in rustly nylon with a collar, press-studs down the front and a yoke with a pleat at the back. Flap chest pockets with concealed press-studs, discreet, mesh-lined side pockets with a zip, and concealed fasteners at the cuffs."
508638029,508638,Printed tee 9.99,255,T-shirt,Garment Upper body,1010001,All over pattern,10,White,1,Dusty Light,9,White,5957,Jersey inactive from s1,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"T-shirt in printed cotton jersey with raw edges around the neckline, cuffs and hem."
596472001,596472,Savannah fake suede,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Slim-fit trousers in stretch imitation suede with an extended waistband and press-stud, zip fly,  decorative seams and raw-edge hems."
790395001,790395,No. Lic Tussie,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,8815,License,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with long sleeves, ribbing around the neckline and cuffs, and decorative ties at the hem."
622825007,622825,Camden s/s tee TP,255,T-shirt,Garment Upper body,1010008,Front print,73,Dark Blue,4,Dark,2,Blue,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,T-shirt in printed cotton jersey.
609023006,609023,TRUXTON HOOD,252,Sweater,Garment Upper body,1010016,Solid,42,Red,7,Medium,18,Red,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,"Top in sturdy sweatshirt fabric with a jersey-lined drawstring hood with a wrapover front, dropped shoulders, a kangaroo pocket and ribbed cuffs."
625468002,625468,SNOOD JERSEY,80,Scarf,Accessories,1010001,All over pattern,9,Black,4,Dark,5,Black,4222,Young Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Jersey tube scarf. Length 40 cm, circumference approx. 56 cm."
631453002,631453,Rebel Dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Dress in a soft, patterned viscose weave with cap sleeves. Elasticated seam at the waist with a decorative bow at the front, side pockets and a bell-shaped skirt. Unlined."
607844002,607844,Charlotte chain necklace,77,Necklace,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Three necklaces in different widths of metal chain. Adjustable length, 41-48 cm."
479095002,479095,Wave Shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,5687,Shorts,F,Menswear,3,Menswear,20,Contemporary Smart,1025,Shorts,"Shorts in a linen blend with an elasticated, drawstring waist, concealed hook-and-eye fastening, zip fly, side pockets and a welt back pocket. Relaxed Fit."
867837002,867837,APRIL TIE BLOUSE S.L,253,Vest top,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Sleeveless blouse in an airy weave with a collar, buttons down the front, chest pocket, yoke with pleat at the back and ties at the hem."
681373004,681373,CHERRY JRSY SKIRT,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short jersey skirt with concealed elastication at the waist.
612554003,612554,ED Pamela fancy,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Short, 5-pocket shorts in washed denim with an embroidered pattern. Regular waist, button fly and sewn-in, raw-edge turn-ups at the hems."
566486011,566486,Bosse 5p basic,302,Socks,Socks & Tights,1010001,All over pattern,51,Light Pink,7,Medium,4,Pink,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,Fine-knit socks in a soft cotton blend.
793185018,793185,Petra 2p bandana,74,Hair/alice band,Accessories,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarves in patterned satin that can also be tied as a hairband. Size 30x80 cm.
638777002,638777,Bling Me Up Tie Tanga,59,Swimwear bottom,Swimwear,1010021,Lace,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a hole pattern. Low waist and ties at the sides.
744285001,744285,TD Slugo paisley,259,Shirt,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,5731,Shirt,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt in a patterned viscose and cotton weave with a turn-down collar, French front and yoke at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Slim Fit – a fit with narrow shoulders and a tapered waist for a fitted silhouette."
